path,class,mock_density,filename_infix,runtime_imports,mockoon_imports,real_api_signals,playwright,suggested_name,reason
plugins/plugin-n8n-workflow/__tests__/integration/actions/lifecycleActions.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
plugins/plugin-n8n-workflow/__tests__/integration/actions/queryActions.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
plugins/plugin-n8n-workflow/__tests__/integration/providers/providers.test.ts,KEEP,0,,false,false,false,false,,in_test_directory
plugins/plugin-n8n-workflow/__tests__/unit/api.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/catalog.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/clarification.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/context.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/credentialResolver.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/generation.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/outputSchema.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/routes/executions.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/routes/nodes.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/routes/validation.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/routes/workflows.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/validateAndRepair.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/workflow.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-n8n-workflow/__tests__/unit/workflowGenerationPrompt.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-nvidiacloud/__tests__/trajectory.test.ts,DELETE,9,,false,false,false,false,,mocks_no_io_density=9
plugins/plugin-ollama/__tests__/model-usage.test.ts,KEEP,16,,true,false,false,false,,runtime_imports
plugins/plugin-ollama/__tests__/native-plumbing.test.ts,KEEP,2,,true,false,false,false,,runtime_imports
plugins/plugin-ollama/__tests__/smoke.test.ts,DELETE,10,,false,false,false,false,,mocks_no_io_density=10
plugins/plugin-openai/__tests__/cerebras-config.test.ts,DELETE,1,,false,false,true,false,,mocks_no_io_density=1
plugins/plugin-openai/__tests__/native-plumbing.test.ts,KEEP,6,,true,false,false,false,,runtime_imports
plugins/plugin-openai/__tests__/openai.live.test.ts,KEEP,0,live,true,false,true,false,openai.e2e.test.ts,runtime_imports
plugins/plugin-openai/__tests__/trajectory.test.ts,DELETE,11,,false,false,false,false,,mocks_no_io_density=11
plugins/plugin-openrouter/__tests__/models.live.test.ts,KEEP,0,live,true,false,true,false,models.e2e.test.ts,runtime_imports
plugins/plugin-openrouter/__tests__/native-plumbing.test.ts,KEEP,4,,true,false,false,false,,runtime_imports
plugins/plugin-openrouter/__tests__/trajectory.test.ts,DELETE,9,,false,false,false,false,,mocks_no_io_density=9
plugins/plugin-rlm/__tests__/cost.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-rlm/__tests__/integration.test.ts,KEEP,10,,false,false,false,false,,spawns_processes
plugins/plugin-rlm/__tests__/plugin.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-rlm/__tests__/server.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-rlm/__tests__/trajectory-integration.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-roblox/__tests__/integration.test.ts,DELETE,16,,false,false,false,false,,mocks_no_io_density=16
plugins/plugin-shell/__tests__/shell.real.test.ts,KEEP,0,real,true,false,false,false,shell.real.e2e.test.ts,runtime_imports
plugins/plugin-shopify/src/search-category.test.ts,KEEP,2,,true,false,false,false,,runtime_imports
plugins/plugin-signal/src/connector.test.ts,DELETE,4,,false,false,false,false,,mocks_no_io_density=4
plugins/plugin-slack/src/messageConnector.test.ts,KEEP,19,,true,false,false,false,,runtime_imports
plugins/plugin-sql/typescript/__tests__/integration/advanced-memory-storage.real.test.ts,KEEP,0,real,true,false,false,false,advanced-memory-storage.real.e2e.test.ts,runtime_imports
plugins/plugin-sql/typescript/__tests__/integration/agent.real.test.ts,KEEP,0,real,false,false,false,false,agent.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/base-adapter-methods.real.test.ts,KEEP,0,real,false,false,false,false,base-adapter-methods.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/base-comprehensive.real.test.ts,KEEP,0,real,true,false,false,false,base-comprehensive.real.e2e.test.ts,runtime_imports
plugins/plugin-sql/typescript/__tests__/integration/cache.real.test.ts,KEEP,0,real,true,false,false,false,cache.real.e2e.test.ts,runtime_imports
plugins/plugin-sql/typescript/__tests__/integration/cascade-delete.real.test.ts,KEEP,0,real,false,false,false,false,cascade-delete.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/component.real.test.ts,KEEP,0,real,true,false,false,false,component.real.e2e.test.ts,runtime_imports
plugins/plugin-sql/typescript/__tests__/integration/embedding.real.test.ts,KEEP,0,real,false,false,false,false,embedding.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/entity-array-fix.real.test.ts,KEEP,0,real,false,false,false,false,entity-array-fix.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/entity-crud.real.test.ts,KEEP,0,real,false,false,false,false,entity-crud.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/entity-methods.real.test.ts,KEEP,0,real,false,false,false,false,entity-methods.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/entity.real.test.ts,KEEP,0,real,true,false,false,false,entity.real.e2e.test.ts,runtime_imports
plugins/plugin-sql/typescript/__tests__/integration/log.real.test.ts,KEEP,0,real,true,false,false,false,log.real.e2e.test.ts,runtime_imports
plugins/plugin-sql/typescript/__tests__/integration/memory.real.test.ts,KEEP,0,real,false,false,false,false,memory.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/messaging.real.test.ts,KEEP,0,real,false,false,false,false,messaging.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/participant.real.test.ts,KEEP,0,real,true,false,false,false,participant.real.e2e.test.ts,runtime_imports
plugins/plugin-sql/typescript/__tests__/integration/pglite-e2e.real.e2e.test.ts,KEEP,0,real.e2e,false,false,false,false,,infix:real.e2e
plugins/plugin-sql/typescript/__tests__/integration/postgres/pg-adapter-integration.real.test.ts,KEEP,0,real,false,false,false,false,pg-adapter-integration.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/postgres/pglite-adapter.real.test.ts,KEEP,0,real,false,false,false,false,pglite-adapter.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/postgres/pglite-manager-lock.real.test.ts,KEEP,0,real,false,false,false,false,pglite-manager-lock.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/postgres/rls-entity.real.test.ts,KEEP,0,real,false,false,false,false,rls-entity.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/postgres/rls-logs.real.test.ts,KEEP,0,real,false,false,false,false,rls-logs.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/postgres/rls-message-server-agents.real.test.ts,KEEP,0,real,false,false,false,false,rls-message-server-agents.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/postgres/rls-server.real.test.ts,KEEP,0,real,false,false,false,false,rls-server.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/relationship.real.test.ts,KEEP,0,real,true,false,false,false,relationship.real.e2e.test.ts,runtime_imports
plugins/plugin-sql/typescript/__tests__/integration/room.real.test.ts,KEEP,0,real,true,false,false,false,room.real.e2e.test.ts,runtime_imports
plugins/plugin-sql/typescript/__tests__/integration/task.real.test.ts,KEEP,0,real,false,false,false,false,task.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/utils.real.test.ts,KEEP,0,real,false,false,false,false,utils.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/integration/world.real.test.ts,KEEP,0,real,false,false,false,false,world.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/actual-runtime-scenario.real.test.ts,KEEP,0,real,false,false,false,false,actual-runtime-scenario.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/comprehensive-migration.real.test.ts,KEEP,0,real,false,false,false,false,comprehensive-migration.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/data-persistence.real.test.ts,KEEP,0,real,false,false,false,false,data-persistence.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/database-detection.real.test.ts,KEEP,0,real,false,false,false,false,database-detection.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/dynamic-migration.real.test.ts,KEEP,0,real,true,false,false,false,dynamic-migration.real.e2e.test.ts,runtime_imports
plugins/plugin-sql/typescript/__tests__/migration/initialization-with-plugin.real.test.ts,KEEP,0,real,false,false,false,false,initialization-with-plugin.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/initialization.real.test.ts,KEEP,0,real,false,false,false,false,initialization.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/introspection.real.test.ts,KEEP,0,real,false,false,false,false,introspection.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/migration-before-1.6.5.real.test.ts,KEEP,0,real,false,false,false,false,migration-before-1.6.5.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/production-scenario.real.test.ts,KEEP,0,real,false,false,false,false,production-scenario.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/runtime-migrator.real.test.ts,KEEP,0,real,false,false,false,false,runtime-migrator.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/runtime-simulation.real.test.ts,KEEP,0,real,false,false,false,false,runtime-simulation.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/schema-evolution-tests/01-drop-column-with-data.real.test.ts,KEEP,0,real,false,false,false,false,01-drop-column-with-data.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/schema-evolution-tests/02-drop-table-with-relationships.real.test.ts,KEEP,0,real,false,false,false,false,02-drop-table-with-relationships.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/schema-evolution-tests/03-type-changes-with-data.real.test.ts,KEEP,0,real,false,false,false,false,03-type-changes-with-data.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/schema-evolution-tests/04-safe-column-additions.real.test.ts,KEEP,0,real,false,false,false,false,04-safe-column-additions.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/schema-evolution-tests/05-constraint-modifications.real.test.ts,KEEP,0,real,false,false,false,false,05-constraint-modifications.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/schema-evolution-tests/06-index-evolution.real.test.ts,KEEP,0,real,false,false,false,false,06-index-evolution.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/schema-evolution-tests/07-foreign-key-evolution.real.test.ts,KEEP,0,real,false,false,false,false,07-foreign-key-evolution.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/schema-evolution-tests/08-agent-name-constraint-removal.real.test.ts,KEEP,0,real,false,false,false,false,08-agent-name-constraint-removal.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/transaction-and-concurrency.real.test.ts,KEEP,0,real,false,false,false,false,transaction-and-concurrency.real.e2e.test.ts,infix:real
plugins/plugin-sql/typescript/__tests__/migration/type-normalization.real.test.ts,KEEP,0,real,false,false,false,false,type-normalization.real.e2e.test.ts,infix:real
plugins/plugin-suno/src/actions/musicGeneration.test.ts,DELETE,5,,false,false,false,false,,mocks_no_io_density=5
plugins/plugin-telegram/src/messageConnector.test.ts,KEEP,16,,true,false,false,false,,runtime_imports
plugins/plugin-twitch/__tests__/integration.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-video/src/services/binaries.integration.test.ts,KEEP,0,integration,false,false,false,false,,infix:integration
plugins/plugin-vision/src/trajectory.test.ts,KEEP,9,,true,false,false,false,,runtime_imports
plugins/plugin-wallet/src/analytics/birdeye/providers/portfolio-factory.test.ts,KEEP,9,,true,false,false,false,,runtime_imports
plugins/plugin-wallet/src/analytics/birdeye/search-category.test.ts,KEEP,8,,true,false,false,false,,runtime_imports
plugins/plugin-wallet/src/analytics/dexscreener/__tests__/actions.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-wallet/src/analytics/dexscreener/__tests__/coverage.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-wallet/src/analytics/dexscreener/__tests__/edge-cases.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-wallet/src/analytics/dexscreener/__tests__/full-coverage.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
plugins/plugin-wallet/src/analytics/dexscreener/search-category.test.ts,KEEP,2,,true,false,false,false,,runtime_imports
plugins/plugin-wallet/src/chains/evm/__tests__/integration/rpc-providers.live.test.ts,KEEP,0,live,false,false,false,false,rpc-providers.real.e2e.test.ts,infix:live
plugins/plugin-wallet/src/chains/evm/__tests__/integration/transfer.live.test.ts,KEEP,0,live,false,false,false,false,transfer.real.e2e.test.ts,infix:live
plugins/plugin-wallet/src/chains/evm/__tests__/unit/chain-handler.test.ts,DELETE,3,,false,false,false,false,,mocks_no_io_density=3
plugins/plugin-wallet/src/chains/evm/tests/toon-integration.test.ts,KEEP,0,,false,false,true,false,,in_test_directory
plugins/plugin-wallet/src/chains/solana/__tests__/integration/birdeye-direct.live.test.ts,KEEP,0,live,false,false,true,false,birdeye-direct.real.e2e.test.ts,infix:live
plugins/plugin-wallet/src/chains/solana/actions/chain-handlers.test.ts,DELETE,16,,false,false,false,false,,mocks_no_io_density=16
plugins/plugin-wallet/src/chains/wallet-router.test.ts,KEEP,9,,true,false,false,false,,runtime_imports
plugins/plugin-wallet/src/lp/services/LpManagementService.test.ts,DELETE,4,,false,false,false,false,,mocks_no_io_density=4
plugins/plugin-wallet/src/lp/tasks/__tests__/LpAutoRebalanceTask.test.ts,DELETE,31,,false,false,false,false,,mocks_no_io_density=31
plugins/plugin-wechat/src/index.test.ts,DELETE,2,,false,false,false,false,,mocks_no_io_density=2
plugins/plugin-whatsapp/__tests__/message-connector.test.ts,DELETE,8,,false,false,false,false,,mocks_no_io_density=8
plugins/plugin-x/src/__tests__/e2e/twitter-integration.test.ts,KEEP,8,,false,false,true,false,,in_test_directory
plugins/plugin-x/src/search-category.test.ts,KEEP,2,,true,false,false,false,,runtime_imports
plugins/plugin-xai/__tests__/plugin.test.ts,KEEP,3,,true,false,false,false,,runtime_imports
scripts/launch-qa/run.test.ts,CONVERT,0,,false,false,false,false,,pure_unit_no_signals
